VH;EFONELFO;4.0;NO939765360MVA;;;20110901;20111231;NOK;;ETMAN DISTRIBUSJON AS;GAMLE EIGERùYVEI 87;;4370;EGERSUND;NO
VL;1;1009308;ALUMATTE LFM-T-80W/M2 400W;5,0m2 0,5 x 10,0 m;1;EA;STYKK;198500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009309;ALUMATTE LFM-T-80W/M2 480W;6,0m2 0,5 x 12,0 m;1;EA;STYKK;223500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009310;ALUMATTE LFM-T-80W/M2 560W;7,0m2 0,5 x 14,0 m;1;EA;STYKK;253700;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009311;ALUMATTE LFM-T-80W/M2 640W;8,0m2 0,5 x 16,0 m;1;EA;STYKK;283900;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009312;ALUMATTE LFM-T-80W/M2 720W;9,0m2 0,5 x 18,0 m;1;EA;STYKK;314100;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009313;ALUMATTE LFM-T-80W/M2 800W;10,0m2 0,5 x 20,0 m;1;EA;STYKK;344400;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009370;HTCU VARMEKABEL  11M 200W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;36500;10000;20110901;1;;1004;;;J;10000;0;
VL;3;1009371;HTCU VARMEKABEL  16,5M 300W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;48500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009372;HTCU VARMEKABEL  22M 400W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;53500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009373;HTCU VARMEKABEL  27,5M 500W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;59500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009374;HTCU VARMEKABEL  33M 600W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;67000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009375;HTCU VARMEKABEL  39M 700W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;76000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009376;HTCU VARMEKABEL  46M 850W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;86000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009377;HTCU VARMEKABEL  55M 1000W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;102000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009378;HTCU VARMEKABEL  69M 1250W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;121000;10000;20110901;1;;1004;;;J;10000;0;
